"","Country","Document","DocYear","Element","ElementLabel","ElementText","HazardType","SystemType","Sector","SectorType","TargetTime","TargetValue","TargetUnit","TargetMetric","TargetBaseYear","TargetBaseValue","TargetType","new_ID"
"6383","Ethiopia","NAP",2019,"Objective","Expected result"," SNRM planning 
takes type 
and extent 
of expected 
climate change 
impacts into 
account","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6384","Ethiopia","NAP",2019,"Objective","Expected result"," Resilience of 
rangelands and 
watersheds 
increased","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6385","Ethiopia","NAP",2019,"Objective","Expected result","Increased use 
of durable 
rainwater 
harvesting 
methods at 
households 
and community 
levels","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6386","Ethiopia","NAP",2019,"Objective","Expected result"," Increased 
implementation 
of soil 
and water 
conservation 
(SWC) 
measures ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6387","Ethiopia","NAP",2019,"Objective","Expected result","Negative 
effects 
of rainfall 
variability on 
agriculture 
and natural 
resources 
reduced","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6390","Ethiopia","NAP",2019,"Objective","Expected result","Increased 
awareness of 
climate change 
impacts on 
ecosystems  ","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6391","Ethiopia","NAP",2019,"Objective","Expected result","Conservation 
planning takes 
climate change 
into account","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6392","Ethiopia","NAP",2019,"Objective","Expected result"," Ecosystem 
resilience 
maintained/
increased","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6398","Ethiopia","NAP",2019,"Objective","Expected result","Social groups 
that are 
particularly 
vulnerable to 
climate change 
identified 
and drivers of 
vulnerability 
assessed ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6399","Ethiopia","NAP",2019,"Objective","Expected result"," Livelihood 
options of 
vulnerable 
people 
diversified ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6411","Ethiopia","NAP",2019,"Objective","Expected result","Climate-
resilient 
livelihood 
practices 
promoted ","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6412","Ethiopia","NAP",2019,"Objective","Expected result"," Local climate 
knowledge 
and scientific 
knowledge 
integrated","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6413","Ethiopia","NAP",2019,"Objective","Expected result"," Effective 
endogenous 
adaptation 
practices scaled 
up","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6414","Ethiopia","NAP",2019,"Objective","Expected result","Climate risks 
to value chains 
assessed","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6415","Ethiopia","NAP",2019,"Objective","Expected result"," Livestock 
and crop 
value chains 
enhanced","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6416","Ethiopia","NAP",2019,"Objective","Expected result"," Reduced 
climate impacts 
on value chains","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6417","Ethiopia","NAP",2019,"Objective","Expected result","Farmers and 
herders insured 
against climate 
risks","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6418","Ethiopia","NAP",2019,"Objective","Expected result","Insurance 
agencies 
capacitated to 
provide drought 
and crop 
insurance","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6419","Ethiopia","NAP",2019,"Objective","Expected result"," Early warning 
prediction and 
communication 
systems 
improved ","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6420","Ethiopia","NAP",2019,"Objective","Expected result","Vulnerable 
people have 
access to early 
warnings for 
climate hazards","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6421","Ethiopia","NAP",2019,"Objective","Expected result"," Communication 
mechanisms 
created 
between early 
warning and 
implementing 
agencies","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6422","Ethiopia","NAP",2019,"Objective","Expected result","Technology 
needs assessed 
for vulnerable 
sectors/groups","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6423","Ethiopia","NAP",2019,"Objective","Expected result","Relevant 
adaptation 
technologies 
developed and 
adopted","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6424","Ethiopia","NAP",2019,"Objective","Expected result","Information 
and knowledge 
needs for 
adaptation 
assessed 
and relevant 
research 
strategies 
developed","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6425","Ethiopia","NAP",2019,"Objective","Expected result"," Increased 
support for and/
or availability 
of adaptation-
focused 
research and/
or research 
that considers 
climate change 
impacts","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6426","Ethiopia","NAP",2019,"Objective","Expected result","Demonstrated 
uptake of 
research results 
related to 
climate change 
adaptation","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","",NA
"6457","Ethiopia","NAP",2019,"Indicator","Indicator","% Increase in yield per hectare (tons)","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id929"
"6458","Ethiopia","NAP",2019,"Indicator","Indicator","% Increase in agro biodiversity index values","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id930"
"6459","Ethiopia","NAP",2019,"Indicator","Indicator","% of targeted population (women/men) adopting one or more climate-smart agricultural practices","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id931"
"6460","Ethiopia","NAP",2019,"Indicator","Indicator","% of targeted population (women/men) that are food secure","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id932"
"6463","Ethiopia","NAP",2019,"Indicator","Indicator","# of SNRM plans integrating adaptation developed for vulnerable landscapes","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id935"
"6464","Ethiopia","NAP",2019,"Indicator","Indicator","# of hectares of vulnerable landscapes where SNRM plans integrating adaptation are implemented","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id936"
"6465","Ethiopia","NAP",2019,"Indicator","Indicator","# of households/communities harvesting rainwater ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id937"
"6466","Ethiopia","NAP",2019,"Indicator","Indicator","# of hectares of land where SWC measures have been implemented","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id938"
"6467","Ethiopia","NAP",2019,"Indicator","Indicator","% of target population (women/men) better able to manage rainfall variability","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id939"
"6470","Ethiopia","NAP",2019,"Indicator","Indicator","% of conservation practitioners aware of climate change impacts on ecosystems","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","","id942"
"6471","Ethiopia","NAP",2019,"Indicator","Indicator","# of hectares conserved in ways that build ecosystem resilience","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","","id943"
"6472","Ethiopia","NAP",2019,"Indicator","Indicator","# of conservation plans addressing climate impacts on ecosystems","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","","id944"
"6477","Ethiopia","NAP",2019,"Indicator","Indicator","% of targeted vulnerable people (women/men) benefiting from livelihood diversification","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id949"
"6478","Ethiopia","NAP",2019,"Indicator","Indicator","% of vulnerable people (women/men) with access to social protection mechanisms when affected by climate shocks","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id950"
"6491","Ethiopia","NAP",2019,"Indicator","Indicator","% of targeted population (women/men) adopting one or more climate-resilient livelihood practices","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","","id963"
"6492","Ethiopia","NAP",2019,"Indicator","Indicator","# of dialogues/planning processes where local and scientific climate knowledge are integrated","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","","id964"
"6493","Ethiopia","NAP",2019,"Indicator","Indicator","# of community watershed/rangeland plans integrating endogenous adaptation practices","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","","id965"
"6494","Ethiopia","NAP",2019,"Indicator","Indicator","# of value chain climate risks assessments completed","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","","id966"
"6495","Ethiopia","NAP",2019,"Indicator","Indicator","% of value chain actors (women/men) actively managing climate risks","","","Agriculture and environment","Food, fiber, other ecosystem products","","","","","","","","id967"
"6496","Ethiopia","NAP",2019,"Indicator","Indicator","# of insurance companies offering drought and crop insurance","","","Agriculture and Environment","Food, fiber, other ecosystem products","","","","","","","","id968"
"6497","Ethiopia","NAP",2019,"Indicator","Indicator","% of target population (women/men) with insurance","","","Agriculture and Environment","Food, fiber, other ecosystem products","","","","","","","","id969"
"6498","Ethiopia","NAP",2019,"Indicator","Indicator","% of target population (women/men) with access to early warning systems","","","Agriculture and Environment","Food, fiber, other ecosystem products","","","","","","","","id970"
"6499","Ethiopia","NAP",2019,"Indicator","Indicator","# of agencies with better preparedness for climate hazards","","","Agriculture and Environment","Food, fiber, other ecosystem products","","","","","","","","id971"
"6500","Ethiopia","NAP",2019,"Indicator","Indicator","# of people (women/men) benefitting from adaptation technologies","","","Agriculture and Environment","Food, fiber, other ecosystem products","","","","","","","","id972"
"6501","Ethiopia","NAP",2019,"Indicator","Indicator","# of research products produced that address climate change adaptation/consider climate change impacts","","","Agriculture and Environment","Food, fiber, other ecosystem products","","","","","","","","id973"
"6502","Ethiopia","NAP",2019,"Indicator","Indicator","Documented cases of research informing climate-adaptive policies and practices","","","Agriculture and Environment","Food, fiber, other ecosystem products","","","","","","","","id974"
"6522","Kenya","NAP",2017,"System at risk","Risk","Each of these (drought) events caused severe crop (…) losses (…). Water logging of soils and the resulting salt stress might cause reduced crop production ","","Crop","","Food, fiber, other ecosystem products","","","","","","","",NA
"6523","Kenya","NAP",2017,"System at risk","Risk","Each of these (drought) events caused severe (…) livestock losses","","Livestock","","Food, fiber, other ecosystem products","","","","","","","",NA
"6524","Kenya","NAP",2017,"System at risk","Risk","famine","","Food and nutrition","","Food, fiber, other ecosystem products","","","","","","","",NA
"6587","Kenya","NAP",2017,"Action","Action","Mainstreaming climate change adaptation in land reforms.","","","Land reforms","Food, fiber, other ecosystem products","","","","","","","",NA
"6588","Kenya","NAP",2017,"Action","Ongoing project/ initiative","Preparation of Land Use Policy","","","Land reforms","Food, fiber, other ecosystem products","","","","","","","",NA
"6589","Kenya","NAP",2017,"Action","Ongoing project/ initiative","National Spatial Plan concept","","","Land reforms","Food, fiber, other ecosystem products","","","","","","","",NA
"6590","Kenya","NAP",2017,"Action","Ongoing project/ initiative","Revision of Kenya National Atlas","","","Land reforms","Food, fiber, other ecosystem products","","","","","","","",NA
"6591","Kenya","NAP",2017,"Action","Ongoing project/ initiative","Development of Community Land Bill","","","Land reforms","Food, fiber, other ecosystem products","","","","","","","",NA
"6592","Kenya","NAP",2017,"Action","Ongoing project/ initiative","County Spatial Plans","","","Land reforms","Food, fiber, other ecosystem products","","","","","","","",NA
"6593","Kenya","NAP",2017,"Action","Short term sub-action","Build the capacity of land planners in climate change land-use planning","","","Land reforms","Food, fiber, other ecosystem products","","","","","","","",NA
"6594","Kenya","NAP",2017,"Action","Short term sub-action","Integrate climate change scenarios into spatial planning 
(climate resilient spatial planning).","","","Land reforms","Food, fiber, other ecosystem products","","","","","","","",NA
"6595","Kenya","NAP",2017,"Action","Medium term sub-action","Build the capacity of land managers in climate change 
adaptation.","","","Land reforms","Food, fiber, other ecosystem products","","","","","","","",NA
"6596","Kenya","NAP",2017,"Action","Long term sub-action","Update land-use plans with climate scenarios.","","","Land reforms","Food, fiber, other ecosystem products","","","","","","","",NA
"6691","Kenya","NAP",2017,"Action","Action","Enhance the resilience of the agricultural value chain.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6692","Kenya","NAP",2017,"Action","Ongoing project/ initiative","Kenya Climate Smart Agriculture Programme","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6693","Kenya","NAP",2017,"Action","Ongoing project/ initiative","Mitigation of Climate Change 
in Agriculture Programme","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6694","Kenya","NAP",2017,"Action","Ongoing project/ initiative","Climate Smart Agriculture, STARCK+","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6695","Kenya","NAP",2017,"Action","Ongoing project/ initiative","Building climate change resilience and food security programme","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6696","Kenya","NAP",2017,"Action","Ongoing project/ initiative","Economic Stimulus Programme: Agriculture","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6697","Kenya","NAP",2017,"Action","Ongoing project/ initiative","Kenya Agricultural Productivity and Agribusiness 
Project Kenya: Adaptation to Climate Change in Arid Land","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6698","Kenya","NAP",2017,"Action","Short term sub-action","Promote indigenous knowledge on crops.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6699","Kenya","NAP",2017,"Action","Short term sub-action","Increase awareness on climate change impacts on the agriculture value chain ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6700","Kenya","NAP",2017,"Action","Short term sub-action","Conduct climate risk and vulnerability assessments of the agriculture value chain","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6701","Kenya","NAP",2017,"Action","Short term sub-action","Coordinate and mainstream climate change adaptation into agricultural extension","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6702","Kenya","NAP",2017,"Action","Short term sub-action","Promote new food habits.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6703","Kenya","NAP",2017,"Action","Medium term sub-action","Establish, maintain and promote the uptake of climate change related information on agriculture.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6704","Kenya","NAP",2017,"Action","Medium term sub-action","Develop and up-scale specific adaptation actions - promotion and bulking of drought tolerant traditional high value crops; water harvesting for crop production; index-based weather insurance; conservation agriculture; agro-forestry; and Integrated soil fertility management","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6705","Kenya","NAP",2017,"Action","Medium term sub-action","Develop and apply Performance Benefit Measurement methodologies for adaptation and development for the sector","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6706","Kenya","NAP",2017,"Action","Medium term sub-action","Support adaptation of private sector agricultural value chain actors through capacity building efforts.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6707","Kenya","NAP",2017,"Action","Long term sub-action","Promote and implement climate smart agriculture practices in Kenya. ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6708","Kenya","NAP",2017,"Action","Action","Enhance the resilience of the livestock value chain","","","Livestock development","Food, fiber, other ecosystem products","","","","","","","",NA
"6709","Kenya","NAP",2017,"Action","Ongoing project/ initiative","UNDP, Sustainable Land Management - Agro-Pastoral Kenya","","","Livestock development","Food, fiber, other ecosystem products","","","","","","","",NA
"6710","Kenya","NAP",2017,"Action","Ongoing project/ initiative","Risk Insurance","","","Livestock development","Food, fiber, other ecosystem products","","","","","","","",NA
"6711","Kenya","NAP",2017,"Action","Ongoing project/ initiative","Index Based Livestock and Crop Insurance","","","Livestock development","Food, fiber, other ecosystem products","","","","","","","",NA
"6712","Kenya","NAP",2017,"Action","Ongoing project/ initiative","Complementary livestock redistribution, production, and animal health interventions sup-
port to improve pastoralists livelihood project","","","Livestock development","Food, fiber, other ecosystem products","","","","","","","",NA
"6713","Kenya","NAP",2017,"Action","Ongoing project/ initiative","Dairy NAMA","","","Livestock development","Food, fiber, other ecosystem products","","","","","","","",NA
"6714","Kenya","NAP",2017,"Action","Ongoing project/ initiative","Regional Pastoral Resilience Project","","","Livestock development","Food, fiber, other ecosystem products","","","","","","","",NA
"6715","Kenya","NAP",2017,"Action","Short term sub-action","Increase awareness on climate change impacts on the livestock 
sector.","","","Livestock development","Food, fiber, other ecosystem products","","","","","","","",NA
"6716","Kenya","NAP",2017,"Action","Short term sub-action","Strengthen land use management systems including rangeland 
management, fodder banks and strategic reserves.","","","Livestock development","Food, fiber, other ecosystem products","","","","","","","",NA
"6717","Kenya","NAP",2017,"Action","Short term sub-action","Conduct capacity building in indigenous knowledge, livestock 
insurance schemes, early warning systems, early action, livestock 
management and breeding.","","","Livestock development","Food, fiber, other ecosystem products","","","","","","","",NA
"6718","Kenya","NAP",2017,"Action","Medium term sub-action","Develop new feeds.","","","Livestock development","Food, fiber, other ecosystem products","","","","","","","",NA
"6719","Kenya","NAP",2017,"Action","Medium term sub-action","Promote livelihood diversification and market access (camels, indigenous poultry, beekeeping, rabbits, emerging livestock - quails, guinea fowls, ostriches etc.).","","","Livestock development","Food, fiber, other ecosystem products","","","","","","","",NA
"6720","Kenya","NAP",2017,"Action","Medium term sub-action","Establish price stabilization schemes and strategic livestock based 
food reserves.","","","Livestock development","Food, fiber, other ecosystem products","","","","","","","",NA
"6721","Kenya","NAP",2017,"Action","Medium term sub-action","Restore degraded grazing lands.","","","Livestock development","Food, fiber, other ecosystem products","","","","","","","",NA
"6722","Kenya","NAP",2017,"Action","Medium term sub-action","Enhance selection, breeding and management of animals to adapt to 
climate change.","","","Livestock development","Food, fiber, other ecosystem products","","","","","","","",NA
"6723","Kenya","NAP",2017,"Action","Long term sub-action","Promote climate smart agriculture.","","","Livestock development","Food, fiber, other ecosystem products","","","","","","","",NA
"6724","Kenya","NAP",2017,"Action","Action","Enhance the resilience of the fisheries value chain","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6725","Kenya","NAP",2017,"Action","Ongoing project/ initiative","Livelihood diversification (Economic Stimulus Programme)","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6726","Kenya","NAP",2017,"Action","Ongoing project/ initiative","Cage fishing projects","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6727","Kenya","NAP",2017,"Action","Short term sub-action","Undertake risk and vulnerability assessment of the fisheries value chain","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6728","Kenya","NAP",2017,"Action","Short term sub-action","Enhance capacity of the Ministry of Agriculture, Livestock and 
Fisheries and the Kenya Marine Fisheries Institute on the impacts 
of climate change on ?sheries, ?shing communities and the private 
sector.","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6729","Kenya","NAP",2017,"Action","Short term sub-action","Upscale sustainable aquaculture initiatives.","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6730","Kenya","NAP",2017,"Action","Medium term sub-action","Develop and implement a pilot project on climate resilient fish species and the related value chain","","","Fisheries","Food, fiber, other ecosystem products","","1","Number"," projects for climate-resilient fisheries","","","measurable",NA
"6731","Kenya","NAP",2017,"Action","Long term sub-action","Strengthen monitoring capacity and capability to prevent 
over?shing and unauthorized exploitation in the inland waters and 
Exclusive Economic Zone.","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6732","Kenya","NAP",2017,"Action","Long term sub-action","Promote the up-scaling of climate resilient strategies/ technologies 
in ?sheries and climate resilient ?sh varieties.","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6733","Kenya","NAP",2017,"Action","Long term sub-action","Expand the fishing zones in both inland and coastal waters.","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6779","Liberia","NAP",2021,"System at risk","Risk","agricultural pests ","","Crop","","Food, fiber, other ecosystem products","","","","","","","",NA
"6807","Liberia","NAP",2021,"Objective","Sectoral aim","foster a secure 
environment for decision-making on the part of farmers and public policy managers 
faced with climatic uncertainties through efficient access to information, 
technologies, and production processes to establish sustainable production systems","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6817","Liberia","NAP",2021,"Objective","Sectoral aim","reduced climate-induced changes in the ecosystems that support the fisheries sector.","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6818","Liberia","NAP",2021,"Objective","Sectoral outcome","Foster incorporation of information on climate change into the policies sector 
involved ","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6819","Liberia","NAP",2021,"Objective","Sectoral outcome","Climate-smart fishery systems established","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6846","Liberia","NAP",2021,"Action","Strategy","Strengthen the capacity of the Ministry of Agriculture, including training of 
experts, logistics, and use of technology for the management of the sector. ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6847","Liberia","NAP",2021,"Action","Strategy","Improve the effectiveness of pest, disease, and weed management practices 
through the broader use of integrated pest and pathogen management 
development and varieties and species resistant to pests and diseases and 
improving quarantine capabilities and monitoring programs. ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6848","Liberia","NAP",2021,"Action","Strategy","Assess crops vulnerability and suitability (cropping pattern) for different 
Agroecological zones. ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6849","Liberia","NAP",2021,"Action","Strategy","Enhance climate-proof agro-infrastructural systems that strengthen the capacity 
of local farmers to increase productivity.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6850","Liberia","NAP",2021,"Action","Strategy","Support communities in livestock and crop sectors by inventorying and 
disseminating indigenous knowledge, establishing and/or strengthening 
insurance schemes, early warning, early action system, vaccination campaign, 
disease control, etc., to cope with the stress based on climate variability. ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6851","Liberia","NAP",2021,"Action","Strategy","Develop and introduce a diverse range of integrated Soil fertility management 
(SFM), water harvesting, and conservation techniques to farmers as a 
sustainable means of improving soil fertility, intensifying agricultural 
production, and coping with extreme conditions (aridity, waterlogging, flood, 
etc.)","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6852","Liberia","NAP",2021,"Action","Strategy"," Strengthen the Central Agricultural Research Institute (CARI) capacity for 
research development of climate smart agriculture initiates in Liberia, including 
the setting up of seed banks and soil management, crop diversification, 
immigration, improved livestock breeds, etc. ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6853","Liberia","NAP",2021,"Action","Strategy","Develop and implement agriculture technologies and methodologies, including 
hydrological technology models and scenarios for planning and ensure its 
promotion through agricultural programs by considering social-economic and 
gender differences.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6854","Liberia","NAP",2021,"Action","Strategy","Develop climate-resilient crops, promote drought – resistant, flood-tolerant, and 
establishing gene bank of climate-resilient varieties of indigenous food crops ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6855","Liberia","NAP",2021,"Action","Strategy","Develop and support coping strategies such as irrigation infrastructure, 
intercropping, aquaculture, climate-resilient plant varieties to support the 
farming system and encourage farmers to engage in them.","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6856","Liberia","NAP",2021,"Action","Strategy","Promote the development of sustainable livestock programs for farmers, 
including grazing management systems. Livelihood diversification (bee 
harvesting, rabbit, guinea fowl, and indigenous poultry) and breeding animals 
to adapt to climate change. ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","",NA
"6857","Liberia","NAP",2021,"Action","Strategy","Develop a communication strategy to increase farmers’ awareness of climate 
change and strengthen the coordination of existing structures and institutions 
available to help them adapt to its impact. ","","","Agriculture","Food, fiber, other ecosystem products","","1","Number"," communication strategies","","","measurable",NA
"6875","Liberia","NAP",2021,"Action","Strategy","Strengthen the capacity of the Bureau of National Fisheries, including staffing and 
logistics for research monitoring and enforcement.","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6876","Liberia","NAP",2021,"Action","Strategy","Invest in and support artisanal fishing communities, including training, fishing gear, 
and alternative livelihoods. ","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6877","Liberia","NAP",2021,"Action","Strategy","Set up robust monitoring, reporting, and verification system that captures and 
reports timely and accurate changes in the stock of productivity and pressure on 
fisheries; and implement adaptive management practices for managing the sector. ","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6878","Liberia","NAP",2021,"Action","Strategy","Support research to fully understand pressures on fisheries related to climate change 
impacts and identify appropriate measures, including diversification of livelihood 
portfolio of fishery-dependent communities. ","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6879","Liberia","NAP",2021,"Action","Strategy","Identify, map, and protect areas valuable for fisheries (e.g., deep pools in river 
systems that serve as spawning areas), including the setting up of marine protected 
areas. ","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6880","Liberia","NAP",2021,"Action","Strategy","Support the establishment of a system to reduce external stressors on fisheries by 
instituting changes in a vessel or gear types as well as instituting actions and 
regulatory measures to reduce land-based sources of pollution (e.g., agricultural, 
and urban runoff) and destructive fishing practices (e.g., fishing with explosives and 
poisons).","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6881","Liberia","NAP",2021,"Action","Strategy","Integrate fisheries fully into climate change adaptation and food security policies at 
the national level (draft and enact where non-existent) to ensure incorporation into 
broader development planning.","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6882","Liberia","NAP",2021,"Action","Strategy","Support the diversification of the livelihood portfolio of fishery-dependent 
communities. ","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6883","Liberia","NAP",2021,"Action","Strategy","Support the establishment of early warning systems to identify probable threats and 
risks related to fisheries. ","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6884","Liberia","NAP",2021,"Action","Strategy","Support the establishment of improved information and communication networks 
for decision making and planning and between fishing communities to support 
information sharing about potential shocks in the system. ","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6885","Liberia","NAP",2021,"Action","Strategy","Establish a monitoring system for fishery management and climate change ","","","Fisheries","Food, fiber, other ecosystem products","","1","Number"," monitoring systems for fisheries","","","measurable",NA
"6886","Liberia","NAP",2021,"Action","Strategy","Establish a surveillance system to promote a smart fishery system","","","Fisheries","Food, fiber, other ecosystem products","","1","Number"," surveillance systems for fisheries","","","measurable",NA
"6887","Liberia","NAP",2021,"Action","Strategy","Promote sustainable fishing practices and policies Regulate fishing practices to 
prevent overexploitation and fishing in restricted areas (NAPA, 2008) Conduct 
capacity building among the sector","","","Fisheries","Food, fiber, other ecosystem products","","","","","","","",NA
"6915","Liberia","NAP",2021,"Indicator","Indicator","Number of technical staff at MoA and CARI trained using technology for  managerial aspect, integrated pest control, and plants pathogen ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id1018"
"6916","Liberia","NAP",2021,"Indicator","Indicator","Staff end-of-training proportion on a national level and sub-national level using different agrochemical zones to generate crops vulnerability analyses ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id1019"
"6917","Liberia","NAP",2021,"Indicator","Indicator","Increase capacity of subnational-local farmers to increase production using climate-proof agro-infrastructure systems ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id1020"
"6918","Liberia","NAP",2021,"Indicator","Indicator","Number of communities members trained on livestock using early morning warning system base on climate variability proportion to regions  ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id1021"
"6919","Liberia","NAP",2021,"Indicator","Indicator","Create a department of research at MoA and CARI and academic institutions to develop a database for soil, seeds banks, climate-resilient crops, and gene banks geographically  ","","","Agriculture","Food, fiber, other ecosystem products","","1","Number"," research departments created","","","measurable","id1022"
"6920","Liberia","NAP",2021,"Indicator","Indicator","Create a department of communication to disseminate climate change adaptation program at MoA and CARI using the EKMS and CCKS ","","","Agriculture","Food, fiber, other ecosystem products","","1","Number"," communication departments","","","measurable","id1023"
"6921","Liberia","NAP",2021,"Indicator","Indicator","Agricultural risk and vulnerability monitoring system deployed ","","","Agriculture","Food, fiber, other ecosystem products","","","","","","","","id1024"
